trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1837,False,"{'a': 0.2, 'e': 0.1592945937788737}",25,14,18.475301021156838,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1838,False,"{'a': 0.2, 'e': 0.15913537880584921}",20,11,-25.37417537190465,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1839,False,"{'a': 0.2, 'e': 0.15897632296821687}",25,17,16.746910153800478,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1840,False,"{'a': 0.2, 'e': 0.15881742610692068}",20,11,-4.130350943170492,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
1841,False,"{'a': 0.2, 'e': 0.15865868806306388}",25,14,2.0132867521369304,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1842,False,"{'a': 0.2, 'e': 0.1585001086779083}",20,8,-31.908749092858702,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
1843,False,"{'a': 0.2, 'e': 0.1583416877928747}",25,10,18.776092559845583,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1844,False,"{'a': 0.2, 'e': 0.15818342524954201}",20,7,16.029295759480544,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1845,False,"{'a': 0.2, 'e': 0.1580253208896478}",20,6,26.358472153520562,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1846,False,"{'a': 0.2, 'e': 0.1578673745550876}",20,13,13.946696381133371,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1847,False,"{'a': 0.2, 'e': 0.15770958608791516}",30,21,15.438144444571536,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1848,False,"{'a': 0.2, 'e': 0.15755195533034191}",30,20,19.796903955711375,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1849,False,"{'a': 0.2, 'e': 0.15739448212473714}",20,11,4.297370272167881,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1850,False,"{'a': 0.2, 'e': 0.1572371663136276}",30,16,-24.731776228331448,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
1851,False,"{'a': 0.2, 'e': 0.1570800077396975}",30,0,8.414211268502173,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",1
1852,False,"{'a': 0.2, 'e': 0.1569230062457882}",20,11,16.36487497711363,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1853,False,"{'a': 0.2, 'e': 0.15676616167489826}",20,9,19.246899829510188,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1854,False,"{'a': 0.2, 'e': 0.156609473870183}",30,8,33.21633518963754,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
1855,False,"{'a': 0.2, 'e': 0.15645294267495474}",20,8,10.641816408058126,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1856,False,"{'a': 0.2, 'e': 0.15629656793268212}",35,18,18.415073503454938,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1857,False,"{'a': 0.2, 'e': 0.15614034948699052}",20,0,10.49088922527748,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
1858,False,"{'a': 0.2, 'e': 0.15598428718166135}",30,21,16.27782710577137,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1859,False,"{'a': 0.2, 'e': 0.15582838086063242}",20,0,11.630193268160424,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
1860,False,"{'a': 0.2, 'e': 0.1556726303679973}",20,4,26.76521146055662,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1861,False,"{'a': 0.2, 'e': 0.15551703554800556}",25,0,-16.196824696711737,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
1862,False,"{'a': 0.2, 'e': 0.15536159624506227}",25,5,11.122095935438242,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
1863,False,"{'a': 0.2, 'e': 0.15520631230372822}",20,16,4.122092346374314,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1864,False,"{'a': 0.2, 'e': 0.15505118356871936}",30,16,13.08477573510128,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1865,False,"{'a': 0.2, 'e': 0.15489620988490704}",25,15,-20.403307334779143,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1866,False,"{'a': 0.2, 'e': 0.1547413910973175}",25,13,24.14207606186721,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1867,False,"{'a': 0.2, 'e': 0.15458672705113194}",20,6,9.632513219234543,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
1868,False,"{'a': 0.2, 'e': 0.15443221759168632}",30,12,4.641094624957302,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
1869,False,"{'a': 0.2, 'e': 0.15427786256447115}",20,0,11.70925560018092,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1870,False,"{'a': 0.2, 'e': 0.1541236618151314}",25,14,8.156490239721471,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1871,False,"{'a': 0.2, 'e': 0.15396961518946634}",30,15,-5.6094370446666,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
1872,False,"{'a': 0.2, 'e': 0.15381572253342926}",30,23,14.407839461844125,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1873,False,"{'a': 0.2, 'e': 0.15366198369312759}",25,12,12.387111550631946,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1874,False,"{'a': 0.2, 'e': 0.15350839851482234}",25,11,24.678329056025767,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1875,False,"{'a': 0.2, 'e': 0.15335496684492847}",20,7,12.653739558322584,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1876,False,"{'a': 0.2, 'e': 0.15320168853001417}",20,6,-60.48435588584384,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 2}",1
1877,False,"{'a': 0.2, 'e': 0.1530485634168012}",20,14,12.120992957515202,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1878,False,"{'a': 0.2, 'e': 0.15289559135216438}",30,16,2.5278140924032835,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1879,False,"{'a': 0.2, 'e': 0.15274277218313168}",25,20,10.042701446314554,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1880,False,"{'a': 0.2, 'e': 0.15259010575688386}",25,16,11.910343876441818,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1881,False,"{'a': 0.2, 'e': 0.15243759192075454}",20,2,8.653699581733804,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
1882,False,"{'a': 0.2, 'e': 0.1522852305222298}",25,13,21.723105365536657,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1883,False,"{'a': 0.2, 'e': 0.15213302140894833}",20,14,12.137479410743557,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1884,False,"{'a': 0.2, 'e': 0.1519809644287009}",30,18,20.466275002131123,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1885,False,"{'a': 0.2, 'e': 0.1518290594294306}",25,7,5.60234441411767,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
1886,False,"{'a': 0.2, 'e': 0.15167730625923234}",20,13,1.1446739361918528,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1887,False,"{'a': 0.2, 'e': 0.15152570476635302}",25,0,36.15439336913617,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1888,False,"{'a': 0.2, 'e': 0.1513742547991911}",30,23,-31.266837947424506,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
1889,False,"{'a': 0.2, 'e': 0.15122295620629655}",25,16,17.84710285296435,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1890,False,"{'a': 0.2, 'e': 0.15107180883637084}",30,18,23.65237442040217,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1891,False,"{'a': 0.2, 'e': 0.15092081253826656}",20,13,12.816335224803602,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1892,False,"{'a': 0.2, 'e': 0.15076996716098734}",20,8,-2.2097542626751903,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1893,False,"{'a': 0.2, 'e': 0.15061927255368793}",25,18,-10.888546176354982,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
1894,False,"{'a': 0.2, 'e': 0.15046872856567356}",20,11,17.457326761418578,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1895,False,"{'a': 0.2, 'e': 0.15031833504640033}",30,7,27.678354340374394,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
1896,False,"{'a': 0.2, 'e': 0.15016809184547464}",20,8,19.91414700086791,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1897,False,"{'a': 0.2, 'e': 0.15001799881265335}",20,10,-26.91233261684541,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1898,False,"{'a': 0.2, 'e': 0.14986805579784332}",20,7,-32.319546204297836,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
1899,False,"{'a': 0.2, 'e': 0.14971826265110164}",25,15,19.84375446265615,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1900,False,"{'a': 0.2, 'e': 0.14956861922263504}",20,9,21.45404056516979,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1901,False,"{'a': 0.2, 'e': 0.14941912536280016}",25,18,12.006437102781618,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1902,False,"{'a': 0.2, 'e': 0.14926978092210305}",25,11,29.09595000269409,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1903,False,"{'a': 0.2, 'e': 0.14912058575119935}",30,20,20.38488154972045,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1904,False,"{'a': 0.2, 'e': 0.1489715397008938}",20,9,8.664426520887774,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1905,False,"{'a': 0.2, 'e': 0.14882264262214037}",25,18,-10.864301476612798,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
1906,False,"{'a': 0.2, 'e': 0.14867389436604195}",25,19,13.240147299903867,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1907,False,"{'a': 0.2, 'e': 0.14852529478385032}",30,10,25.307494221784605,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1908,False,"{'a': 0.2, 'e': 0.14837684372696583}",20,14,10.497476518707305,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1909,False,"{'a': 0.2, 'e': 0.14822854104693745}",20,5,6.330182622112424,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1910,False,"{'a': 0.2, 'e': 0.14808038659546244}",20,0,30.67496706022807,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1911,False,"{'a': 0.2, 'e': 0.1479323802243864}",25,13,26.247801303433413,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1912,False,"{'a': 0.2, 'e': 0.14778452178570287}",30,16,9.480634362338446,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1913,False,"{'a': 0.2, 'e': 0.14763681113155347}",25,0,6.511203754583232,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
1914,False,"{'a': 0.2, 'e': 0.14748924811422748}",20,6,-0.00045481847188622027,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1915,False,"{'a': 0.2, 'e': 0.14734183258616193}",25,11,10.740059574143427,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1916,False,"{'a': 0.2, 'e': 0.14719456439994122}",30,19,23.586199862622813,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1917,False,"{'a': 0.2, 'e': 0.1470474434082972}",20,9,13.249322160250845,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1918,False,"{'a': 0.2, 'e': 0.1469004694641088}",20,9,-26.0991988602563,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
1919,False,"{'a': 0.2, 'e': 0.14675364242040215}",25,16,19.0722538030345,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1920,False,"{'a': 0.2, 'e': 0.14660696213035015}",20,8,11.838316742789141,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1921,False,"{'a': 0.2, 'e': 0.14646042844727247}",25,11,-57.57351975370926,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 2}",1
1922,False,"{'a': 0.2, 'e': 0.14631404122463545}",25,8,17.253515732212797,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1923,False,"{'a': 0.2, 'e': 0.14616780031605184}",25,13,-2.1350853004506556,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1924,False,"{'a': 0.2, 'e': 0.14602170557528074}",25,20,9.704597174843006,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1925,False,"{'a': 0.2, 'e': 0.14587575685622736}",30,21,16.091990712037106,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1926,False,"{'a': 0.2, 'e': 0.14572995401294303}",25,15,12.691587763072206,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1927,False,"{'a': 0.2, 'e': 0.14558429689962482}",20,9,12.61724644920314,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1928,False,"{'a': 0.2, 'e': 0.1454387853706157}",25,7,13.13440234742387,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
1929,False,"{'a': 0.2, 'e': 0.145293419280404}",20,8,19.995688726407863,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1930,False,"{'a': 0.2, 'e': 0.14514819848362373}",25,6,1.1802812096593236,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 0}",1
1931,False,"{'a': 0.2, 'e': 0.145003122835054}",20,10,6.209529536514304,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1932,False,"{'a': 0.2, 'e': 0.14485819218961926}",20,15,12.545701462451387,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1933,False,"{'a': 0.2, 'e': 0.14471340640238872}",20,7,-30.125267050038264,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
1934,False,"{'a': 0.2, 'e': 0.14456876532857668}",30,17,26.075410812821843,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1935,False,"{'a': 0.2, 'e': 0.14442426882354198}",20,3,20.365552877658867,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1936,False,"{'a': 0.2, 'e': 0.14427991674278817}",25,0,31.47133182214889,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1
1937,False,"{'a': 0.2, 'e': 0.1441357089419631}",20,16,6.636494794965884,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1938,False,"{'a': 0.2, 'e': 0.143991645276859}",25,10,27.322837835160684,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1939,False,"{'a': 0.2, 'e': 0.14384772560341216}",20,14,8.32766061053523,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1940,False,"{'a': 0.2, 'e': 0.14370394977770293}",30,20,19.45853562514323,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1941,False,"{'a': 0.2, 'e': 0.14356031765595542}",20,14,11.700054067505823,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1942,False,"{'a': 0.2, 'e': 0.14341682909453757}",20,6,10.606754728115586,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
1943,False,"{'a': 0.2, 'e': 0.14327348394996073}",20,15,8.798749438342,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1944,False,"{'a': 0.2, 'e': 0.14313028207887982}",25,17,12.086964833872445,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1945,False,"{'a': 0.2, 'e': 0.14298722333809288}",35,15,-13.888260700480886,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",1
1946,False,"{'a': 0.2, 'e': 0.14284430758454122}",20,16,8.066305396899168,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1947,False,"{'a': 0.2, 'e': 0.14270153467530902}",30,3,1.3837353563646861,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 1}",1
1948,False,"{'a': 0.2, 'e': 0.14255890446762343}",20,13,16.341811153161643,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1949,False,"{'a': 0.2, 'e': 0.14241641681885414}",20,6,25.81146888468126,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1950,False,"{'a': 0.2, 'e': 0.1422740715865136}",35,18,33.78854140355411,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1951,False,"{'a': 0.2, 'e': 0.1421318686282564}",30,9,14.726180595570169,"{0: 20, 1: 0, 2: 0, 3: 1, 4: 0}",1
1952,False,"{'a': 0.2, 'e': 0.14198980780187978}",20,8,20.231909776418004,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1953,False,"{'a': 0.2, 'e': 0.14184788896532272}",25,7,20.31807824871445,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1954,False,"{'a': 0.2, 'e': 0.1417061119766665}",30,20,18.70345575165154,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1955,False,"{'a': 0.2, 'e': 0.14156447669413402}",25,17,3.2116452425058784,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1956,False,"{'a': 0.2, 'e': 0.14142298297609007}",30,15,-0.2572081252325693,"{0: 13, 1: 1, 2: 0, 3: 1, 4: 0}",1
1957,False,"{'a': 0.2, 'e': 0.14128163068104085}",20,9,9.85386723932622,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1958,False,"{'a': 0.2, 'e': 0.1411404196676341}",20,8,20.032481392104,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1959,False,"{'a': 0.2, 'e': 0.14099934979465875}",30,15,32.86198504263634,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1960,False,"{'a': 0.2, 'e': 0.140858420921045}",25,3,18.148349507314936,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
1961,False,"{'a': 0.2, 'e': 0.14071763290586387}",25,8,29.045854912953732,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1962,False,"{'a': 0.2, 'e': 0.1405769856083274}",20,6,2.3332467105773658,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1963,False,"{'a': 0.2, 'e': 0.1404364788877882}",20,0,33.713424659211654,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1964,False,"{'a': 0.2, 'e': 0.14029611260373964}",20,13,12.82375349245932,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1965,False,"{'a': 0.2, 'e': 0.14015588661581535}",20,12,13.912379981450798,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1966,False,"{'a': 0.2, 'e': 0.1400158007837894}",25,10,-70.85858943087473,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 2}",1
1967,False,"{'a': 0.2, 'e': 0.13987585496757585}",30,16,23.084339269705257,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1968,False,"{'a': 0.2, 'e': 0.13973604902722894}",20,13,11.452786356740006,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1969,False,"{'a': 0.2, 'e': 0.1395963828229427}",20,2,32.025902166572905,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1970,False,"{'a': 0.2, 'e': 0.13945685621505094}",25,3,18.271853391420212,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
1971,False,"{'a': 0.2, 'e': 0.13931746906402698}",30,8,22.298913280331735,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1972,False,"{'a': 0.2, 'e': 0.13917822123048373}",35,8,33.478737211859276,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 0}",1
1973,False,"{'a': 0.2, 'e': 0.13903911257517326}",35,11,11.052160146197405,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 0}",1
1974,False,"{'a': 0.2, 'e': 0.138900142958987}",25,15,8.065135465786671,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1975,False,"{'a': 0.2, 'e': 0.13876131224295524}",25,13,-19.389874724019425,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1976,False,"{'a': 0.2, 'e': 0.13862262028824732}",20,6,-40.38401959128656,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
1977,False,"{'a': 0.2, 'e': 0.13848406695617121}",25,5,26.20402575627164,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1978,False,"{'a': 0.2, 'e': 0.13834565210817362}",25,17,6.940920872877104,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1979,False,"{'a': 0.2, 'e': 0.13820737560583965}",25,18,11.091597863705733,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1980,False,"{'a': 0.2, 'e': 0.13806923731089282}",25,10,20.793731825719505,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1981,False,"{'a': 0.2, 'e': 0.13793123708519478}",20,11,17.655786673057904,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1982,False,"{'a': 0.2, 'e': 0.13779337479074535}",20,14,12.499679787466826,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1983,False,"{'a': 0.2, 'e': 0.13765565028968216}",20,4,11.459069039784772,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
1984,False,"{'a': 0.2, 'e': 0.13751806344428075}",20,16,8.062260341251726,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1985,False,"{'a': 0.2, 'e': 0.13738061411695424}",20,5,14.473570089691787,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1986,False,"{'a': 0.2, 'e': 0.13724330217025332}",25,9,25.7643448510486,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1987,False,"{'a': 0.2, 'e': 0.13710612746686596}",20,12,-12.35591287025133,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
1988,False,"{'a': 0.2, 'e': 0.13696908986961753}",20,10,11.01710344364276,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1989,False,"{'a': 0.2, 'e': 0.13683218924147036}",25,20,9.115291292097172,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1990,False,"{'a': 0.2, 'e': 0.13669542544552385}",30,8,12.779902032632828,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
1991,False,"{'a': 0.2, 'e': 0.13655879834501417}",20,10,-0.6878926117117357,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
1992,False,"{'a': 0.2, 'e': 0.13642230780331424}",25,7,16.99236402094223,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1993,False,"{'a': 0.2, 'e': 0.13628595368393343}",30,12,29.406727508745067,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1994,False,"{'a': 0.2, 'e': 0.1361497358505177}",30,17,26.26195955632467,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1995,False,"{'a': 0.2, 'e': 0.13601365416684916}",20,15,10.63411868789485,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1996,False,"{'a': 0.2, 'e': 0.13587770849684613}",25,8,16.455425622499376,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1997,False,"{'a': 0.2, 'e': 0.13574189870456288}",25,2,28.284657049173283,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
1998,False,"{'a': 0.2, 'e': 0.1356062246541897}",25,20,10.358057386173114,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1999,False,"{'a': 0.2, 'e': 0.13547068621005243}",20,0,20.813833438564107,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
2000,False,"{'a': 0.2, 'e': 0.1353352832366127}",20,8,3.0231271946700207,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
2001,False,"{'a': 0.2, 'e': 0.13520001559846748}",35,25,20.393813524514396,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2002,False,"{'a': 0.2, 'e': 0.13506488316034906}",30,10,19.83825182812201,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
2003,False,"{'a': 0.2, 'e': 0.13492988578712511}",25,12,11.423589352073162,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2004,False,"{'a': 0.2, 'e': 0.1347950233437982}",30,13,25.27964487675242,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
2005,False,"{'a': 0.2, 'e': 0.13466029569550586}",25,18,13.229676471063836,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2006,False,"{'a': 0.2, 'e': 0.1345257027075204}",25,7,30.66986010636649,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2007,False,"{'a': 0.2, 'e': 0.1343912442452489}",20,6,22.74979978360096,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2008,False,"{'a': 0.2, 'e': 0.13425692017423285}",20,3,-10.941504404326981,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
2009,False,"{'a': 0.2, 'e': 0.13412273036014816}",25,16,6.925880499246299,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2010,False,"{'a': 0.2, 'e': 0.13398867466880493}",20,1,2.9465254067246347,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 0}",1
2011,False,"{'a': 0.2, 'e': 0.13385475296614763}",20,11,18.99551032671309,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2012,False,"{'a': 0.2, 'e': 0.1337209651182544}",20,0,29.575594711291632,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2013,False,"{'a': 0.2, 'e': 0.13358731099133747}",20,0,35.125615145612336,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2014,False,"{'a': 0.2, 'e': 0.1334537904517426}",20,0,12.751186052778477,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
2015,False,"{'a': 0.2, 'e': 0.13332040336594936}",20,0,5.2581702852769325,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
2016,False,"{'a': 0.2, 'e': 0.1331871496005706}",20,9,2.009613680791227,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2017,False,"{'a': 0.2, 'e': 0.13305402902235253}",20,7,21.496508180830123,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2018,False,"{'a': 0.2, 'e': 0.13292104149817452}",25,10,-23.017671835147876,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
2019,False,"{'a': 0.2, 'e': 0.13278818689504915}",20,0,-21.517339859871374,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
